"region","zone","ethnic.group","residence","sex","population"
"harari","region","tigrie","urban","m",1470
"harari","region","timebaro","urban","m",2
"harari","region","tsemay","urban","m",2
"harari","region","upo","urban","m",0
"harari","region","welaita","urban","m",152
"harari","region","werji","urban","m",2
"harari","region","yem","urban","m",2
"harari","region","zeyese","urban","m",1
"harari","region","zelmam","urban","m",14
"harari","region","other.ethiopian.national","urban","m",6
"harari","region","from.different.parents","urban","m",41
"harari","region","eritrean","urban","m",5
"harari","region","djiboutian","urban","m",0
"harari","region","somalian","urban","m",7
"harari","region","kenyan","urban","m",0
"harari","region","sudanese","urban","m",9
"harari","region","other.foreigners","urban","m",46
"harari","region","affar","urban","f",11
"harari","region","agew-awi","urban","f",3
"harari","region","agew.hamyra","urban","f",70
"harari","region","alaba","urban","f",39
"harari","region","amhara","urban","f",21461
"harari","region","anyiwak","urban","f",37
"harari","region","argoba","urban","f",50
"harari","region","ari","urban","f",16
"harari","region","arborie","urban","f",4
"harari","region","bacha","urban","f",0
"harari","region","basketo","urban","f",0
"harari","region","bench","urban","f",0
"harari","region","berta","urban","f",22
"harari","region","bodi","urban","f",0
"harari","region","brayle","urban","f",6
"harari","region","burji","urban","f",0
"harari","region","bena","urban","f",0
"harari","region","chara","urban","f",1
"harari","region","dasenech","urban","f",0
"harari","region","dawuro","urban","f",9
"harari","region","debase-gewada","urban","f",1
"harari","region","derashe","urban","f",2
"harari","region","dime","urban","f",0
"harari","region","dizi","urban","f",0
"harari","region","donga","urban","f",2
"harari","region","fedashe","urban","f",1
"harari","region","gamo","urban","f",21
"harari","region","gebato","urban","f",0
"harari","region","gedeo","urban","f",0
"harari","region","gedicho","urban","f",0
"harari","region","gidole","urban","f",3
"harari","region","goffa","urban","f",7
"harari","region","gumuz","urban","f",5
"harari","region","guragie","urban","f",3485
"harari","region","guagu","urban","f",0
"harari","region","hadiya","urban","f",45
"harari","region","hareri","urban","f",6097
"harari","region","hamer","urban","f",0
"harari","region","irob","urban","f",0
"harari","region","kefficho","urban","f",10
"harari","region","kembata","urban","f",25
"harari","region","konta","urban","f",1
"harari","region","komo","urban","f",0
"harari","region","konso","urban","f",0
"harari","region","kore","urban","f",1
"harari","region","koyego","urban","f",0
"harari","region","kunama","urban","f",3
"harari","region","karo","urban","f",0
"harari","region","kusumie","urban","f",0
"harari","region","malie","urban","f",17
"harari","region","mao","urban","f",7
"harari","region","mareko","urban","f",8
"harari","region","mashola","urban","f",2
"harari","region","mere","urban","f",11
"harari","region","me-enite","urban","f",2
"harari","region","messengo","urban","f",22
"harari","region","mejenger","urban","f",0
"harari","region","mossiye","urban","f",1
"harari","region","mursi","urban","f",3
"harari","region","murle","urban","f",1
"harari","region","nao","urban","f",0
"harari","region","nuwer","urban","f",8
"harari","region","nyangatom","urban","f",8
"harari","region","oromo","urban","f",13285
"harari","region","oida","urban","f",55
"harari","region","qebena","urban","f",12
"harari","region","qechem","urban","f",0
"harari","region","qewama","urban","f",0
"harari","region","shekecho","urban","f",0
"harari","region","sheko","urban","f",0
"harari","region","shinasha","urban","f",1
"harari","region","sidama","urban","f",14
"harari","region","silte","urban","f",57
"harari","region","somalie","urban","f",3180
"harari","region","surma","urban","f",9
"harari","region","she","urban","f",0
"harari","region","tigrie","urban","f",1277
"harari","region","timebaro","urban","f",0
"harari","region","tsemay","urban","f",0
"harari","region","upo","urban","f",0
"harari","region","welaita","urban","f",98
"harari","region","werji","urban","f",1
"harari","region","yem","urban","f",1
"harari","region","zeyese","urban","f",3
"harari","region","zelmam","urban","f",17
"harari","region","other.ethiopian.national","urban","f",6
"harari","region","from.different.parents","urban","f",40
"harari","region","eritrean","urban","f",7
"harari","region","djiboutian","urban","f",0
"harari","region","somalian","urban","f",16
"harari","region","kenyan","urban","f",0
"harari","region","sudanese","urban","f",9
"harari","region","other.foreigners","urban","f",25
"harari","region","affar","rural","m",2
"harari","region","agew-awi","rural","m",0
"harari","region","agew.hamyra","rural","m",3
"harari","region","alaba","rural","m",47
"harari","region","amhara","rural","m",735
"harari","region","anyiwak","rural","m",10
"harari","region","argoba","rural","m",1082
"harari","region","ari","rural","m",0
"harari","region","arborie","rural","m",3
"harari","region","bacha","rural","m",0
"harari","region","basketo","rural","m",0
"harari","region","bench","rural","m",0
"harari","region","berta","rural","m",1
"harari","region","bodi","rural","m",0
"harari","region","brayle","rural","m",0
"harari","region","burji","rural","m",0
"harari","region","bena","rural","m",1
"harari","region","chara","rural","m",0
"harari","region","dasenech","rural","m",0
"harari","region","dawuro","rural","m",0
"harari","region","debase-gewada","rural","m",0
"harari","region","derashe","rural","m",0
"harari","region","dime","rural","m",0
"harari","region","dizi","rural","m",0
"harari","region","donga","rural","m",0
"harari","region","fedashe","rural","m",0
"harari","region","gamo","rural","m",1
"harari","region","gebato","rural","m",0
"harari","region","gedeo","rural","m",1
"harari","region","gedicho","rural","m",0
"harari","region","gidole","rural","m",0
"harari","region","goffa","rural","m",0
"harari","region","gumuz","rural","m",0
"harari","region","guragie","rural","m",29
"harari","region","guagu","rural","m",0
"harari","region","hadiya","rural","m",3
"harari","region","hareri","rural","m",2071
"harari","region","hamer","rural","m",0
"harari","region","irob","rural","m",0
"harari","region","kefficho","rural","m",2
"harari","region","kembata","rural","m",2
"harari","region","konta","rural","m",0
"harari","region","komo","rural","m",0
"harari","region","konso","rural","m",0
"harari","region","kore","rural","m",1
"harari","region","koyego","rural","m",0
"harari","region","kunama","rural","m",0
"harari","region","karo","rural","m",0
"harari","region","kusumie","rural","m",0
"harari","region","malie","rural","m",0
"harari","region","mao","rural","m",0
"harari","region","mareko","rural","m",1
"harari","region","mashola","rural","m",1
"harari","region","mere","rural","m",1
"harari","region","me-enite","rural","m",0
"harari","region","messengo","rural","m",0
"harari","region","mejenger","rural","m",1
"harari","region","mossiye","rural","m",0
"harari","region","mursi","rural","m",2
"harari","region","murle","rural","m",0
"harari","region","nao","rural","m",0
"harari","region","nuwer","rural","m",1
"harari","region","nyangatom","rural","m",10
"harari","region","oromo","rural","m",38259
"harari","region","oida","rural","m",7
"harari","region","qebena","rural","m",9
"harari","region","qechem","rural","m",1
"harari","region","qewama","rural","m",0
"harari","region","shekecho","rural","m",0
"harari","region","sheko","rural","m",0
"harari","region","shinasha","rural","m",0
"harari","region","sidama","rural","m",0
"harari","region","silte","rural","m",0
"harari","region","somalie","rural","m",206
"harari","region","surma","rural","m",4
"harari","region","she","rural","m",1
"harari","region","tigrie","rural","m",36
"harari","region","timebaro","rural","m",0
"harari","region","tsemay","rural","m",0
"harari","region","upo","rural","m",0
"harari","region","welaita","rural","m",4
"harari","region","werji","rural","m",0
"harari","region","yem","rural","m",0
"harari","region","zeyese","rural","m",0
"harari","region","zelmam","rural","m",0
"harari","region","other.ethiopian.national","rural","m",42
"harari","region","from.different.parents","rural","m",0
"harari","region","eritrean","rural","m",1
"harari","region","djiboutian","rural","m",0
"harari","region","somalian","rural","m",0
"harari","region","kenyan","rural","m",1
"harari","region","sudanese","rural","m",2
"harari","region","other.foreigners","rural","m",5
"harari","region","affar","rural","f",0
"harari","region","agew-awi","rural","f",1
"harari","region","agew.hamyra","rural","f",1
"harari","region","alaba","rural","f",49
"harari","region","amhara","rural","f",741
"harari","region","anyiwak","rural","f",18
"harari","region","argoba","rural","f",1090
"harari","region","ari","rural","f",0
"harari","region","arborie","rural","f",3
"harari","region","bacha","rural","f",0
"harari","region","basketo","rural","f",0
"harari","region","bench","rural","f",0
"harari","region","berta","rural","f",0
"harari","region","bodi","rural","f",0
"harari","region","brayle","rural","f",0
"harari","region","burji","rural","f",0
"harari","region","bena","rural","f",0
"harari","region","chara","rural","f",0
"harari","region","dasenech","rural","f",0
"harari","region","dawuro","rural","f",0
"harari","region","debase-gewada","rural","f",0
"harari","region","derashe","rural","f",0
"harari","region","dime","rural","f",0
"harari","region","dizi","rural","f",0
"harari","region","donga","rural","f",0
"harari","region","fedashe","rural","f",0
"harari","region","gamo","rural","f",0
"harari","region","gebato","rural","f",0
"harari","region","gedeo","rural","f",0
"harari","region","gedicho","rural","f",0
"harari","region","gidole","rural","f",1
"harari","region","goffa","rural","f",0
"harari","region","gumuz","rural","f",0
"harari","region","guragie","rural","f",37
"harari","region","guagu","rural","f",0
"harari","region","hadiya","rural","f",1
"harari","region","hareri","rural","f",2035
"harari","region","hamer","rural","f",0
"harari","region","irob","rural","f",0
"harari","region","kefficho","rural","f",0
"harari","region","kembata","rural","f",2
"harari","region","konta","rural","f",0
"harari","region","komo","rural","f",0
"harari","region","konso","rural","f",0
"harari","region","kore","rural","f",1
"harari","region","koyego","rural","f",0
"harari","region","kunama","rural","f",0
"harari","region","karo","rural","f",0
"harari","region","kusumie","rural","f",0
"harari","region","malie","rural","f",0
"harari","region","mao","rural","f",1
"harari","region","mareko","rural","f",0
"harari","region","mashola","rural","f",1
"harari","region","mere","rural","f",2
"harari","region","me-enite","rural","f",0
"harari","region","messengo","rural","f",0
"harari","region","mejenger","rural","f",0
"harari","region","mossiye","rural","f",0
"harari","region","mursi","rural","f",3
"harari","region","murle","rural","f",0
"harari","region","nao","rural","f",0
"harari","region","nuwer","rural","f",0
"harari","region","nyangatom","rural","f",8
"harari","region","oromo","rural","f",37247
"harari","region","oida","rural","f",5
"harari","region","qebena","rural","f",7
"harari","region","qechem","rural","f",0
"harari","region","qewama","rural","f",0
"harari","region","shekecho","rural","f",0
"harari","region","sheko","rural","f",0
"harari","region","shinasha","rural","f",0
"harari","region","sidama","rural","f",0
"harari","region","silte","rural","f",4
"harari","region","somalie","rural","f",123
"harari","region","surma","rural","f",3
"harari","region","she","rural","f",0
"harari","region","tigrie","rural","f",25
"harari","region","timebaro","rural","f",0
"harari","region","tsemay","rural","f",0
"harari","region","upo","rural","f",0
"harari","region","welaita","rural","f",0
"harari","region","werji","rural","f",1
"harari","region","yem","rural","f",0
"harari","region","zeyese","rural","f",1
"harari","region","zelmam","rural","f",0
"harari","region","other.ethiopian.national","rural","f",39
"harari","region","from.different.parents","rural","f",0
"harari","region","eritrean","rural","f",0
"harari","region","djiboutian","rural","f",0
"harari","region","somalian","rural","f",0
"harari","region","kenyan","rural","f",0
"harari","region","sudanese","rural","f",1
"harari","region","other.foreigners","rural","f",7
