"region","zone","ethnic.group","residence","sex","population"
"somali","jijiga","qewama","urban","m",0
"somali","jijiga","shekecho","urban","m",5
"somali","jijiga","sheko","urban","m",5
"somali","jijiga","shinasha","urban","m",1
"somali","jijiga","sidama","urban","m",31
"somali","jijiga","silte","urban","m",145
"somali","jijiga","somalie","urban","m",91462
"somali","jijiga","surma","urban","m",1
"somali","jijiga","she","urban","m",3
"somali","jijiga","tigrie","urban","m",524
"somali","jijiga","timebaro","urban","m",0
"somali","jijiga","tsemay","urban","m",0
"somali","jijiga","upo","urban","m",0
"somali","jijiga","welaita","urban","m",52
"somali","jijiga","werji","urban","m",4
"somali","jijiga","yem","urban","m",0
"somali","jijiga","zeyese","urban","m",2
"somali","jijiga","zelmam","urban","m",10
"somali","jijiga","other.ethiopian.national","urban","m",161
"somali","jijiga","from.different.parents","urban","m",17
"somali","jijiga","eritrean","urban","m",3
"somali","jijiga","djiboutian","urban","m",2
"somali","jijiga","somalian","urban","m",1102
"somali","jijiga","kenyan","urban","m",5
"somali","jijiga","sudanese","urban","m",23
"somali","jijiga","other.foreigners","urban","m",63
"somali","degehabur","affar","urban","m",1
"somali","degehabur","agew-awi","urban","m",0
"somali","degehabur","agew.hamyra","urban","m",3
"somali","degehabur","alaba","urban","m",0
"somali","degehabur","amhara","urban","m",188
"somali","degehabur","anyiwak","urban","m",0
"somali","degehabur","argoba","urban","m",26
"somali","degehabur","ari","urban","m",1
"somali","degehabur","arborie","urban","m",0
"somali","degehabur","bacha","urban","m",0
"somali","degehabur","basketo","urban","m",0
"somali","degehabur","bench","urban","m",0
"somali","degehabur","berta","urban","m",0
"somali","degehabur","bodi","urban","m",0
"somali","degehabur","brayle","urban","m",0
"somali","degehabur","burji","urban","m",0
"somali","degehabur","bena","urban","m",1
"somali","degehabur","chara","urban","m",0
"somali","degehabur","dasenech","urban","m",0
"somali","degehabur","dawuro","urban","m",0
"somali","degehabur","debase-gewada","urban","m",0
"somali","degehabur","derashe","urban","m",0
"somali","degehabur","dime","urban","m",0
"somali","degehabur","dizi","urban","m",0
"somali","degehabur","donga","urban","m",0
"somali","degehabur","fedashe","urban","m",0
"somali","degehabur","gamo","urban","m",0
"somali","degehabur","gebato","urban","m",0
"somali","degehabur","gedeo","urban","m",0
"somali","degehabur","gedicho","urban","m",0
"somali","degehabur","gidole","urban","m",0
"somali","degehabur","goffa","urban","m",0
"somali","degehabur","gumuz","urban","m",0
"somali","degehabur","guragie","urban","m",79
"somali","degehabur","guagu","urban","m",0
"somali","degehabur","hadiya","urban","m",2
"somali","degehabur","hareri","urban","m",0
"somali","degehabur","hamer","urban","m",0
"somali","degehabur","irob","urban","m",0
"somali","degehabur","kefficho","urban","m",0
"somali","degehabur","kembata","urban","m",0
"somali","degehabur","konta","urban","m",6
"somali","degehabur","komo","urban","m",0
"somali","degehabur","konso","urban","m",0
"somali","degehabur","kore","urban","m",1
"somali","degehabur","koyego","urban","m",0
"somali","degehabur","kunama","urban","m",0
"somali","degehabur","karo","urban","m",0
"somali","degehabur","kusumie","urban","m",0
"somali","degehabur","malie","urban","m",0
"somali","degehabur","mao","urban","m",2
"somali","degehabur","mareko","urban","m",4
"somali","degehabur","mashola","urban","m",0
"somali","degehabur","mere","urban","m",0
"somali","degehabur","me-enite","urban","m",0
"somali","degehabur","messengo","urban","m",2
"somali","degehabur","mejenger","urban","m",0
"somali","degehabur","mossiye","urban","m",0
"somali","degehabur","mursi","urban","m",0
"somali","degehabur","murle","urban","m",0
"somali","degehabur","nao","urban","m",0
"somali","degehabur","nuwer","urban","m",0
"somali","degehabur","nyangatom","urban","m",17
"somali","degehabur","oromo","urban","m",53
"somali","degehabur","oida","urban","m",0
"somali","degehabur","qebena","urban","m",0
"somali","degehabur","qechem","urban","m",0
"somali","degehabur","qewama","urban","m",0
"somali","degehabur","shekecho","urban","m",0
"somali","degehabur","sheko","urban","m",0
"somali","degehabur","shinasha","urban","m",0
"somali","degehabur","sidama","urban","m",25
"somali","degehabur","silte","urban","m",0
"somali","degehabur","somalie","urban","m",33723
"somali","degehabur","surma","urban","m",0
"somali","degehabur","she","urban","m",0
"somali","degehabur","tigrie","urban","m",17
"somali","degehabur","timebaro","urban","m",0
"somali","degehabur","tsemay","urban","m",0
"somali","degehabur","upo","urban","m",0
"somali","degehabur","welaita","urban","m",1
"somali","degehabur","werji","urban","m",0
"somali","degehabur","yem","urban","m",0
"somali","degehabur","zeyese","urban","m",0
"somali","degehabur","zelmam","urban","m",3
"somali","degehabur","other.ethiopian.national","urban","m",57
"somali","degehabur","from.different.parents","urban","m",0
"somali","degehabur","eritrean","urban","m",0
"somali","degehabur","djiboutian","urban","m",0
"somali","degehabur","somalian","urban","m",0
"somali","degehabur","kenyan","urban","m",0
"somali","degehabur","sudanese","urban","m",4
"somali","degehabur","other.foreigners","urban","m",0
"somali","warder","affar","urban","m",1
"somali","warder","agew-awi","urban","m",1
"somali","warder","agew.hamyra","urban","m",0
"somali","warder","alaba","urban","m",1
"somali","warder","amhara","urban","m",18
"somali","warder","anyiwak","urban","m",0
"somali","warder","argoba","urban","m",5
"somali","warder","ari","urban","m",0
"somali","warder","arborie","urban","m",0
"somali","warder","bacha","urban","m",0
"somali","warder","basketo","urban","m",0
"somali","warder","bench","urban","m",1
"somali","warder","berta","urban","m",0
"somali","warder","bodi","urban","m",0
"somali","warder","brayle","urban","m",0
"somali","warder","burji","urban","m",0
"somali","warder","bena","urban","m",0
"somali","warder","chara","urban","m",0
"somali","warder","dasenech","urban","m",0
"somali","warder","dawuro","urban","m",0
"somali","warder","debase-gewada","urban","m",0
"somali","warder","derashe","urban","m",0
"somali","warder","dime","urban","m",0
"somali","warder","dizi","urban","m",1
"somali","warder","donga","urban","m",0
"somali","warder","fedashe","urban","m",0
"somali","warder","gamo","urban","m",0
"somali","warder","gebato","urban","m",0
"somali","warder","gedeo","urban","m",0
"somali","warder","gedicho","urban","m",0
"somali","warder","gidole","urban","m",0
"somali","warder","goffa","urban","m",0
"somali","warder","gumuz","urban","m",0
"somali","warder","guragie","urban","m",10
"somali","warder","guagu","urban","m",0
"somali","warder","hadiya","urban","m",0
"somali","warder","hareri","urban","m",0
"somali","warder","hamer","urban","m",0
"somali","warder","irob","urban","m",0
"somali","warder","kefficho","urban","m",0
"somali","warder","kembata","urban","m",0
"somali","warder","konta","urban","m",5
"somali","warder","komo","urban","m",0
"somali","warder","konso","urban","m",0
"somali","warder","kore","urban","m",4
"somali","warder","koyego","urban","m",0
"somali","warder","kunama","urban","m",0
"somali","warder","karo","urban","m",0
"somali","warder","kusumie","urban","m",0
"somali","warder","malie","urban","m",0
"somali","warder","mao","urban","m",0
"somali","warder","mareko","urban","m",0
"somali","warder","mashola","urban","m",0
"somali","warder","mere","urban","m",0
"somali","warder","me-enite","urban","m",0
"somali","warder","messengo","urban","m",0
"somali","warder","mejenger","urban","m",0
"somali","warder","mossiye","urban","m",0
"somali","warder","mursi","urban","m",0
"somali","warder","murle","urban","m",0
"somali","warder","nao","urban","m",0
"somali","warder","nuwer","urban","m",0
"somali","warder","nyangatom","urban","m",0
"somali","warder","oromo","urban","m",9
"somali","warder","oida","urban","m",0
"somali","warder","qebena","urban","m",0
"somali","warder","qechem","urban","m",0
"somali","warder","qewama","urban","m",1
"somali","warder","shekecho","urban","m",0
"somali","warder","sheko","urban","m",0
"somali","warder","shinasha","urban","m",0
"somali","warder","sidama","urban","m",0
"somali","warder","silte","urban","m",0
"somali","warder","somalie","urban","m",16291
"somali","warder","surma","urban","m",0
"somali","warder","she","urban","m",0
"somali","warder","tigrie","urban","m",2
"somali","warder","timebaro","urban","m",0
"somali","warder","tsemay","urban","m",0
"somali","warder","upo","urban","m",0
"somali","warder","welaita","urban","m",1
"somali","warder","werji","urban","m",0
"somali","warder","yem","urban","m",0
"somali","warder","zeyese","urban","m",0
"somali","warder","zelmam","urban","m",0
"somali","warder","other.ethiopian.national","urban","m",27
"somali","warder","from.different.parents","urban","m",0
"somali","warder","eritrean","urban","m",0
"somali","warder","djiboutian","urban","m",0
"somali","warder","somalian","urban","m",0
"somali","warder","kenyan","urban","m",0
"somali","warder","sudanese","urban","m",3
"somali","warder","other.foreigners","urban","m",1
"somali","korahe","affar","urban","m",0
"somali","korahe","agew-awi","urban","m",0
"somali","korahe","agew.hamyra","urban","m",6
"somali","korahe","alaba","urban","m",1
"somali","korahe","amhara","urban","m",208
"somali","korahe","anyiwak","urban","m",1
"somali","korahe","argoba","urban","m",22
"somali","korahe","ari","urban","m",1
"somali","korahe","arborie","urban","m",0
"somali","korahe","bacha","urban","m",0
"somali","korahe","basketo","urban","m",0
"somali","korahe","bench","urban","m",0
"somali","korahe","berta","urban","m",0
"somali","korahe","bodi","urban","m",0
"somali","korahe","brayle","urban","m",0
"somali","korahe","burji","urban","m",0
"somali","korahe","bena","urban","m",2
"somali","korahe","chara","urban","m",0
"somali","korahe","dasenech","urban","m",0
"somali","korahe","dawuro","urban","m",0
"somali","korahe","debase-gewada","urban","m",0
"somali","korahe","derashe","urban","m",0
"somali","korahe","dime","urban","m",0
"somali","korahe","dizi","urban","m",0
"somali","korahe","donga","urban","m",0
"somali","korahe","fedashe","urban","m",0
"somali","korahe","gamo","urban","m",0
"somali","korahe","gebato","urban","m",0
"somali","korahe","gedeo","urban","m",0
"somali","korahe","gedicho","urban","m",0
"somali","korahe","gidole","urban","m",0
"somali","korahe","goffa","urban","m",0
"somali","korahe","gumuz","urban","m",0
"somali","korahe","guragie","urban","m",55
"somali","korahe","guagu","urban","m",0
"somali","korahe","hadiya","urban","m",0
"somali","korahe","hareri","urban","m",1
"somali","korahe","hamer","urban","m",0
"somali","korahe","irob","urban","m",0
"somali","korahe","kefficho","urban","m",0
"somali","korahe","kembata","urban","m",0
"somali","korahe","konta","urban","m",1
"somali","korahe","komo","urban","m",0
"somali","korahe","konso","urban","m",0
"somali","korahe","kore","urban","m",0
"somali","korahe","koyego","urban","m",0
"somali","korahe","kunama","urban","m",0
"somali","korahe","karo","urban","m",0
"somali","korahe","kusumie","urban","m",0
"somali","korahe","malie","urban","m",0
"somali","korahe","mao","urban","m",0
"somali","korahe","mareko","urban","m",0
"somali","korahe","mashola","urban","m",0
"somali","korahe","mere","urban","m",0
"somali","korahe","me-enite","urban","m",0
"somali","korahe","messengo","urban","m",0
"somali","korahe","mejenger","urban","m",0
"somali","korahe","mossiye","urban","m",0
"somali","korahe","mursi","urban","m",0
"somali","korahe","murle","urban","m",0
"somali","korahe","nao","urban","m",1
"somali","korahe","nuwer","urban","m",0
"somali","korahe","nyangatom","urban","m",0
"somali","korahe","oromo","urban","m",35
"somali","korahe","oida","urban","m",0
"somali","korahe","qebena","urban","m",0
"somali","korahe","qechem","urban","m",0
"somali","korahe","qewama","urban","m",0
"somali","korahe","shekecho","urban","m",1
"somali","korahe","sheko","urban","m",0
"somali","korahe","shinasha","urban","m",0
"somali","korahe","sidama","urban","m",1
"somali","korahe","silte","urban","m",0
"somali","korahe","somalie","urban","m",26157
"somali","korahe","surma","urban","m",0
"somali","korahe","she","urban","m",0
"somali","korahe","tigrie","urban","m",15
"somali","korahe","timebaro","urban","m",0
"somali","korahe","tsemay","urban","m",0
"somali","korahe","upo","urban","m",0
"somali","korahe","welaita","urban","m",4
"somali","korahe","werji","urban","m",0
"somali","korahe","yem","urban","m",0
"somali","korahe","zeyese","urban","m",0
"somali","korahe","zelmam","urban","m",0
"somali","korahe","other.ethiopian.national","urban","m",80
"somali","korahe","from.different.parents","urban","m",0
"somali","korahe","eritrean","urban","m",0
"somali","korahe","djiboutian","urban","m",0
"somali","korahe","somalian","urban","m",0
"somali","korahe","kenyan","urban","m",0
"somali","korahe","sudanese","urban","m",0
"somali","korahe","other.foreigners","urban","m",0
"somali","fik","affar","urban","m",0
"somali","fik","agew-awi","urban","m",0
"somali","fik","agew.hamyra","urban","m",0
"somali","fik","alaba","urban","m",1
"somali","fik","amhara","urban","m",7
"somali","fik","anyiwak","urban","m",0
"somali","fik","argoba","urban","m",8
"somali","fik","ari","urban","m",0
"somali","fik","arborie","urban","m",0
"somali","fik","bacha","urban","m",0
"somali","fik","basketo","urban","m",0
"somali","fik","bench","urban","m",0
"somali","fik","berta","urban","m",0
"somali","fik","bodi","urban","m",0
"somali","fik","brayle","urban","m",0
"somali","fik","burji","urban","m",0
"somali","fik","bena","urban","m",1
"somali","fik","chara","urban","m",0
"somali","fik","dasenech","urban","m",0
"somali","fik","dawuro","urban","m",0
"somali","fik","debase-gewada","urban","m",0
"somali","fik","derashe","urban","m",0
"somali","fik","dime","urban","m",0
"somali","fik","dizi","urban","m",0
"somali","fik","donga","urban","m",0
"somali","fik","fedashe","urban","m",0
"somali","fik","gamo","urban","m",0
"somali","fik","gebato","urban","m",0
"somali","fik","gedeo","urban","m",0
"somali","fik","gedicho","urban","m",0
"somali","fik","gidole","urban","m",0
"somali","fik","goffa","urban","m",0
"somali","fik","gumuz","urban","m",0
"somali","fik","guragie","urban","m",0
"somali","fik","guagu","urban","m",0
"somali","fik","hadiya","urban","m",0
"somali","fik","hareri","urban","m",0
"somali","fik","hamer","urban","m",0
"somali","fik","irob","urban","m",0
"somali","fik","kefficho","urban","m",0
"somali","fik","kembata","urban","m",0
"somali","fik","konta","urban","m",0
"somali","fik","komo","urban","m",0
"somali","fik","konso","urban","m",0
"somali","fik","kore","urban","m",3
"somali","fik","koyego","urban","m",0
"somali","fik","kunama","urban","m",0
"somali","fik","karo","urban","m",0
"somali","fik","kusumie","urban","m",0
"somali","fik","malie","urban","m",0
"somali","fik","mao","urban","m",0
"somali","fik","mareko","urban","m",0
"somali","fik","mashola","urban","m",0
"somali","fik","mere","urban","m",0
"somali","fik","me-enite","urban","m",0
"somali","fik","messengo","urban","m",0
"somali","fik","mejenger","urban","m",0
"somali","fik","mossiye","urban","m",0
"somali","fik","mursi","urban","m",0
"somali","fik","murle","urban","m",0
"somali","fik","nao","urban","m",0
"somali","fik","nuwer","urban","m",0
"somali","fik","nyangatom","urban","m",0
"somali","fik","oromo","urban","m",368
"somali","fik","oida","urban","m",0
"somali","fik","qebena","urban","m",0
"somali","fik","qechem","urban","m",0
"somali","fik","qewama","urban","m",0
"somali","fik","shekecho","urban","m",0
"somali","fik","sheko","urban","m",0
"somali","fik","shinasha","urban","m",0
"somali","fik","sidama","urban","m",0
"somali","fik","silte","urban","m",0
"somali","fik","somalie","urban","m",18523
"somali","fik","surma","urban","m",0
"somali","fik","she","urban","m",0
"somali","fik","tigrie","urban","m",1
"somali","fik","timebaro","urban","m",0
"somali","fik","tsemay","urban","m",0
"somali","fik","upo","urban","m",0
"somali","fik","welaita","urban","m",0
"somali","fik","werji","urban","m",0
"somali","fik","yem","urban","m",0
"somali","fik","zeyese","urban","m",0
"somali","fik","zelmam","urban","m",0
"somali","fik","other.ethiopian.national","urban","m",17
"somali","fik","from.different.parents","urban","m",0
"somali","fik","eritrean","urban","m",0
"somali","fik","djiboutian","urban","m",0
"somali","fik","somalian","urban","m",0
"somali","fik","kenyan","urban","m",0
"somali","fik","sudanese","urban","m",0
"somali","fik","other.foreigners","urban","m",12
"somali","gode","affar","urban","m",1
"somali","gode","agew-awi","urban","m",2
"somali","gode","agew.hamyra","urban","m",2
"somali","gode","alaba","urban","m",5
"somali","gode","amhara","urban","m",713
"somali","gode","anyiwak","urban","m",0
"somali","gode","argoba","urban","m",51
"somali","gode","ari","urban","m",0
"somali","gode","arborie","urban","m",0
"somali","gode","bacha","urban","m",0
"somali","gode","basketo","urban","m",0
"somali","gode","bench","urban","m",0
"somali","gode","berta","urban","m",0
"somali","gode","bodi","urban","m",2
"somali","gode","brayle","urban","m",1
"somali","gode","burji","urban","m",2
"somali","gode","bena","urban","m",3
"somali","gode","chara","urban","m",2
"somali","gode","dasenech","urban","m",0
"somali","gode","dawuro","urban","m",0
"somali","gode","debase-gewada","urban","m",0
"somali","gode","derashe","urban","m",2
"somali","gode","dime","urban","m",0
"somali","gode","dizi","urban","m",0
"somali","gode","donga","urban","m",0
"somali","gode","fedashe","urban","m",0
"somali","gode","gamo","urban","m",2
"somali","gode","gebato","urban","m",0
"somali","gode","gedeo","urban","m",0
"somali","gode","gedicho","urban","m",0
"somali","gode","gidole","urban","m",0
"somali","gode","goffa","urban","m",0
"somali","gode","gumuz","urban","m",0
"somali","gode","guragie","urban","m",106
"somali","gode","guagu","urban","m",0
"somali","gode","hadiya","urban","m",0
"somali","gode","hareri","urban","m",1
"somali","gode","hamer","urban","m",0
"somali","gode","irob","urban","m",0
"somali","gode","kefficho","urban","m",0
"somali","gode","kembata","urban","m",1
"somali","gode","konta","urban","m",7
"somali","gode","komo","urban","m",0
"somali","gode","konso","urban","m",0
"somali","gode","kore","urban","m",1
"somali","gode","koyego","urban","m",0
"somali","gode","kunama","urban","m",2
"somali","gode","karo","urban","m",0
"somali","gode","kusumie","urban","m",0
"somali","gode","malie","urban","m",0
"somali","gode","mao","urban","m",0
"somali","gode","mareko","urban","m",0
"somali","gode","mashola","urban","m",2
"somali","gode","mere","urban","m",0
"somali","gode","me-enite","urban","m",0
"somali","gode","messengo","urban","m",3
"somali","gode","mejenger","urban","m",0
"somali","gode","mossiye","urban","m",0
"somali","gode","mursi","urban","m",0
"somali","gode","murle","urban","m",0
"somali","gode","nao","urban","m",0
"somali","gode","nuwer","urban","m",0
"somali","gode","nyangatom","urban","m",1
"somali","gode","oromo","urban","m",49
"somali","gode","oida","urban","m",0
"somali","gode","qebena","urban","m",0
"somali","gode","qechem","urban","m",0
"somali","gode","qewama","urban","m",0
"somali","gode","shekecho","urban","m",0
"somali","gode","sheko","urban","m",0
"somali","gode","shinasha","urban","m",0
"somali","gode","sidama","urban","m",0
"somali","gode","silte","urban","m",0
"somali","gode","somalie","urban","m",48116
"somali","gode","surma","urban","m",1
"somali","gode","she","urban","m",0
"somali","gode","tigrie","urban","m",30
"somali","gode","timebaro","urban","m",0
"somali","gode","tsemay","urban","m",0
"somali","gode","upo","urban","m",0
"somali","gode","welaita","urban","m",3
"somali","gode","werji","urban","m",0
"somali","gode","yem","urban","m",0
"somali","gode","zeyese","urban","m",0
"somali","gode","zelmam","urban","m",0
"somali","gode","other.ethiopian.national","urban","m",172
"somali","gode","from.different.parents","urban","m",3
"somali","gode","eritrean","urban","m",1
"somali","gode","djiboutian","urban","m",0
"somali","gode","somalian","urban","m",26
"somali","gode","kenyan","urban","m",0
"somali","gode","sudanese","urban","m",6
"somali","gode","other.foreigners","urban","m",7
"somali","afder","affar","urban","m",1
"somali","afder","agew-awi","urban","m",0
"somali","afder","agew.hamyra","urban","m",3
"somali","afder","alaba","urban","m",6
"somali","afder","amhara","urban","m",17
"somali","afder","anyiwak","urban","m",0
"somali","afder","argoba","urban","m",54
"somali","afder","ari","urban","m",0
"somali","afder","arborie","urban","m",0
"somali","afder","bacha","urban","m",0
"somali","afder","basketo","urban","m",0
"somali","afder","bench","urban","m",0
"somali","afder","berta","urban","m",0
"somali","afder","bodi","urban","m",0
"somali","afder","brayle","urban","m",0
"somali","afder","burji","urban","m",0
"somali","afder","bena","urban","m",0
"somali","afder","chara","urban","m",0
"somali","afder","dasenech","urban","m",3
"somali","afder","dawuro","urban","m",0
"somali","afder","debase-gewada","urban","m",0
"somali","afder","derashe","urban","m",0
"somali","afder","dime","urban","m",0
"somali","afder","dizi","urban","m",0
"somali","afder","donga","urban","m",0
"somali","afder","fedashe","urban","m",0
"somali","afder","gamo","urban","m",0
"somali","afder","gebato","urban","m",0
"somali","afder","gedeo","urban","m",0
"somali","afder","gedicho","urban","m",0
"somali","afder","gidole","urban","m",0
"somali","afder","goffa","urban","m",0
"somali","afder","gumuz","urban","m",0
"somali","afder","guragie","urban","m",1
"somali","afder","guagu","urban","m",0
"somali","afder","hadiya","urban","m",2
"somali","afder","hareri","urban","m",0
"somali","afder","hamer","urban","m",0
"somali","afder","irob","urban","m",0
"somali","afder","kefficho","urban","m",0
"somali","afder","kembata","urban","m",0
"somali","afder","konta","urban","m",0
"somali","afder","komo","urban","m",0
"somali","afder","konso","urban","m",0
"somali","afder","kore","urban","m",0
"somali","afder","koyego","urban","m",0
"somali","afder","kunama","urban","m",0
"somali","afder","karo","urban","m",0
"somali","afder","kusumie","urban","m",0
"somali","afder","malie","urban","m",0
"somali","afder","mao","urban","m",0
"somali","afder","mareko","urban","m",6
"somali","afder","mashola","urban","m",0
"somali","afder","mere","urban","m",0
"somali","afder","me-enite","urban","m",0
"somali","afder","messengo","urban","m",1
"somali","afder","mejenger","urban","m",0
"somali","afder","mossiye","urban","m",0
"somali","afder","mursi","urban","m",0
"somali","afder","murle","urban","m",0
"somali","afder","nao","urban","m",0
"somali","afder","nuwer","urban","m",0
"somali","afder","nyangatom","urban","m",0
"somali","afder","oromo","urban","m",179
"somali","afder","oida","urban","m",1
"somali","afder","qebena","urban","m",0
"somali","afder","qechem","urban","m",0
"somali","afder","qewama","urban","m",0
"somali","afder","shekecho","urban","m",0
"somali","afder","sheko","urban","m",0
"somali","afder","shinasha","urban","m",0
"somali","afder","sidama","urban","m",2
"somali","afder","silte","urban","m",1
"somali","afder","somalie","urban","m",21542
"somali","afder","surma","urban","m",0
"somali","afder","she","urban","m",0
"somali","afder","tigrie","urban","m",0
"somali","afder","timebaro","urban","m",1
"somali","afder","tsemay","urban","m",0
"somali","afder","upo","urban","m",0
"somali","afder","welaita","urban","m",0
"somali","afder","werji","urban","m",0
"somali","afder","yem","urban","m",0
