"region","zone","ethnic.group","residence","sex","population"
"oromiya","west.wellega","from.different.parents","urban","m",32
"oromiya","west.wellega","eritrean","urban","m",3
"oromiya","west.wellega","djiboutian","urban","m",0
"oromiya","west.wellega","somalian","urban","m",0
"oromiya","west.wellega","kenyan","urban","m",1
"oromiya","west.wellega","sudanese","urban","m",8
"oromiya","west.wellega","other.foreigners","urban","m",18
"oromiya","east.wellega","affar","urban","m",23
"oromiya","east.wellega","agew-awi","urban","m",15
"oromiya","east.wellega","agew.hamyra","urban","m",47
"oromiya","east.wellega","alaba","urban","m",5
"oromiya","east.wellega","amhara","urban","m",9701
"oromiya","east.wellega","anyiwak","urban","m",19
"oromiya","east.wellega","argoba","urban","m",77
"oromiya","east.wellega","ari","urban","m",10
"oromiya","east.wellega","arborie","urban","m",0
"oromiya","east.wellega","bacha","urban","m",0
"oromiya","east.wellega","basketo","urban","m",0
"oromiya","east.wellega","bench","urban","m",0
"oromiya","east.wellega","berta","urban","m",8
"oromiya","east.wellega","bodi","urban","m",0
"oromiya","east.wellega","brayle","urban","m",3
"oromiya","east.wellega","burji","urban","m",2
"oromiya","east.wellega","bena","urban","m",4
"oromiya","east.wellega","chara","urban","m",3
"oromiya","east.wellega","dasenech","urban","m",0
"oromiya","east.wellega","dawuro","urban","m",4
"oromiya","east.wellega","debase-gewada","urban","m",0
"oromiya","east.wellega","derashe","urban","m",0
"oromiya","east.wellega","dime","urban","m",0
"oromiya","east.wellega","dizi","urban","m",1
"oromiya","east.wellega","donga","urban","m",0
"oromiya","east.wellega","fedashe","urban","m",0
"oromiya","east.wellega","gamo","urban","m",4
"oromiya","east.wellega","gebato","urban","m",1
"oromiya","east.wellega","gedeo","urban","m",0
"oromiya","east.wellega","gedicho","urban","m",0
"oromiya","east.wellega","gidole","urban","m",0
"oromiya","east.wellega","goffa","urban","m",0
"oromiya","east.wellega","gumuz","urban","m",1
"oromiya","east.wellega","guragie","urban","m",1434
"oromiya","east.wellega","guagu","urban","m",0
"oromiya","east.wellega","hadiya","urban","m",11
"oromiya","east.wellega","hareri","urban","m",1
"oromiya","east.wellega","hamer","urban","m",0
"oromiya","east.wellega","irob","urban","m",0
"oromiya","east.wellega","kefficho","urban","m",8
"oromiya","east.wellega","kembata","urban","m",31
"oromiya","east.wellega","konta","urban","m",0
"oromiya","east.wellega","komo","urban","m",1
"oromiya","east.wellega","konso","urban","m",0
"oromiya","east.wellega","kore","urban","m",3
"oromiya","east.wellega","koyego","urban","m",1
"oromiya","east.wellega","kunama","urban","m",3
"oromiya","east.wellega","karo","urban","m",0
"oromiya","east.wellega","kusumie","urban","m",0
"oromiya","east.wellega","malie","urban","m",30
"oromiya","east.wellega","mao","urban","m",31
"oromiya","east.wellega","mareko","urban","m",6
"oromiya","east.wellega","mashola","urban","m",8
"oromiya","east.wellega","mere","urban","m",12
"oromiya","east.wellega","me-enite","urban","m",0
"oromiya","east.wellega","messengo","urban","m",8
"oromiya","east.wellega","mejenger","urban","m",0
"oromiya","east.wellega","mossiye","urban","m",1
"oromiya","east.wellega","mursi","urban","m",1
"oromiya","east.wellega","murle","urban","m",1
"oromiya","east.wellega","nao","urban","m",5
"oromiya","east.wellega","nuwer","urban","m",12
"oromiya","east.wellega","nyangatom","urban","m",23
"oromiya","east.wellega","oromo","urban","m",69127
"oromiya","east.wellega","oida","urban","m",10
"oromiya","east.wellega","qebena","urban","m",1
"oromiya","east.wellega","qechem","urban","m",0
"oromiya","east.wellega","qewama","urban","m",0
"oromiya","east.wellega","shekecho","urban","m",1
"oromiya","east.wellega","sheko","urban","m",0
"oromiya","east.wellega","shinasha","urban","m",3
"oromiya","east.wellega","sidama","urban","m",4
"oromiya","east.wellega","silte","urban","m",280
"oromiya","east.wellega","somalie","urban","m",4
"oromiya","east.wellega","surma","urban","m",2
"oromiya","east.wellega","she","urban","m",0
"oromiya","east.wellega","tigrie","urban","m",508
"oromiya","east.wellega","timebaro","urban","m",0
"oromiya","east.wellega","tsemay","urban","m",0
"oromiya","east.wellega","upo","urban","m",0
"oromiya","east.wellega","welaita","urban","m",36
"oromiya","east.wellega","werji","urban","m",3
"oromiya","east.wellega","yem","urban","m",0
"oromiya","east.wellega","zeyese","urban","m",5
"oromiya","east.wellega","zelmam","urban","m",0
"oromiya","east.wellega","other.ethiopian.national","urban","m",11
"oromiya","east.wellega","from.different.parents","urban","m",8
"oromiya","east.wellega","eritrean","urban","m",5
"oromiya","east.wellega","djiboutian","urban","m",0
"oromiya","east.wellega","somalian","urban","m",0
"oromiya","east.wellega","kenyan","urban","m",0
"oromiya","east.wellega","sudanese","urban","m",3
"oromiya","east.wellega","other.foreigners","urban","m",14
"oromiya","ilu.aba.bora","affar","urban","m",37
"oromiya","ilu.aba.bora","agew-awi","urban","m",22
"oromiya","ilu.aba.bora","agew.hamyra","urban","m",59
"oromiya","ilu.aba.bora","alaba","urban","m",18
"oromiya","ilu.aba.bora","amhara","urban","m",9896
"oromiya","ilu.aba.bora","anyiwak","urban","m",48
"oromiya","ilu.aba.bora","argoba","urban","m",45
"oromiya","ilu.aba.bora","ari","urban","m",3
"oromiya","ilu.aba.bora","arborie","urban","m",0
"oromiya","ilu.aba.bora","bacha","urban","m",0
"oromiya","ilu.aba.bora","basketo","urban","m",0
"oromiya","ilu.aba.bora","bench","urban","m",12
"oromiya","ilu.aba.bora","berta","urban","m",3
"oromiya","ilu.aba.bora","bodi","urban","m",1
"oromiya","ilu.aba.bora","brayle","urban","m",14
"oromiya","ilu.aba.bora","burji","urban","m",7
"oromiya","ilu.aba.bora","bena","urban","m",4
"oromiya","ilu.aba.bora","chara","urban","m",1
"oromiya","ilu.aba.bora","dasenech","urban","m",0
"oromiya","ilu.aba.bora","dawuro","urban","m",31
"oromiya","ilu.aba.bora","debase-gewada","urban","m",5
"oromiya","ilu.aba.bora","derashe","urban","m",0
"oromiya","ilu.aba.bora","dime","urban","m",0
"oromiya","ilu.aba.bora","dizi","urban","m",0
"oromiya","ilu.aba.bora","donga","urban","m",5
"oromiya","ilu.aba.bora","fedashe","urban","m",1
"oromiya","ilu.aba.bora","gamo","urban","m",24
"oromiya","ilu.aba.bora","gebato","urban","m",0
"oromiya","ilu.aba.bora","gedeo","urban","m",0
"oromiya","ilu.aba.bora","gedicho","urban","m",1
"oromiya","ilu.aba.bora","gidole","urban","m",1
"oromiya","ilu.aba.bora","goffa","urban","m",2
"oromiya","ilu.aba.bora","gumuz","urban","m",6
"oromiya","ilu.aba.bora","guragie","urban","m",2020
"oromiya","ilu.aba.bora","guagu","urban","m",0
"oromiya","ilu.aba.bora","hadiya","urban","m",60
"oromiya","ilu.aba.bora","hareri","urban","m",2
"oromiya","ilu.aba.bora","hamer","urban","m",1
"oromiya","ilu.aba.bora","irob","urban","m",2
"oromiya","ilu.aba.bora","kefficho","urban","m",201
"oromiya","ilu.aba.bora","kembata","urban","m",43
"oromiya","ilu.aba.bora","konta","urban","m",6
"oromiya","ilu.aba.bora","komo","urban","m",3
"oromiya","ilu.aba.bora","konso","urban","m",3
"oromiya","ilu.aba.bora","kore","urban","m",6
"oromiya","ilu.aba.bora","koyego","urban","m",5
"oromiya","ilu.aba.bora","kunama","urban","m",1
"oromiya","ilu.aba.bora","karo","urban","m",0
"oromiya","ilu.aba.bora","kusumie","urban","m",3
"oromiya","ilu.aba.bora","malie","urban","m",48
"oromiya","ilu.aba.bora","mao","urban","m",39
"oromiya","ilu.aba.bora","mareko","urban","m",8
"oromiya","ilu.aba.bora","mashola","urban","m",1
"oromiya","ilu.aba.bora","mere","urban","m",12
"oromiya","ilu.aba.bora","me-enite","urban","m",2
"oromiya","ilu.aba.bora","messengo","urban","m",15
"oromiya","ilu.aba.bora","mejenger","urban","m",3
"oromiya","ilu.aba.bora","mossiye","urban","m",1
"oromiya","ilu.aba.bora","mursi","urban","m",0
"oromiya","ilu.aba.bora","murle","urban","m",6
"oromiya","ilu.aba.bora","nao","urban","m",18
"oromiya","ilu.aba.bora","nuwer","urban","m",18
"oromiya","ilu.aba.bora","nyangatom","urban","m",19
"oromiya","ilu.aba.bora","oromo","urban","m",47135
"oromiya","ilu.aba.bora","oida","urban","m",10
"oromiya","ilu.aba.bora","qebena","urban","m",12
"oromiya","ilu.aba.bora","qechem","urban","m",0
"oromiya","ilu.aba.bora","qewama","urban","m",0
"oromiya","ilu.aba.bora","shekecho","urban","m",255
"oromiya","ilu.aba.bora","sheko","urban","m",1
"oromiya","ilu.aba.bora","shinasha","urban","m",4
"oromiya","ilu.aba.bora","sidama","urban","m",12
"oromiya","ilu.aba.bora","silte","urban","m",803
"oromiya","ilu.aba.bora","somalie","urban","m",11
"oromiya","ilu.aba.bora","surma","urban","m",1
"oromiya","ilu.aba.bora","she","urban","m",0
"oromiya","ilu.aba.bora","tigrie","urban","m",972
"oromiya","ilu.aba.bora","timebaro","urban","m",7
"oromiya","ilu.aba.bora","tsemay","urban","m",0
"oromiya","ilu.aba.bora","upo","urban","m",0
"oromiya","ilu.aba.bora","welaita","urban","m",157
"oromiya","ilu.aba.bora","werji","urban","m",15
"oromiya","ilu.aba.bora","yem","urban","m",24
"oromiya","ilu.aba.bora","zeyese","urban","m",2
"oromiya","ilu.aba.bora","zelmam","urban","m",0
"oromiya","ilu.aba.bora","other.ethiopian.national","urban","m",2
"oromiya","ilu.aba.bora","from.different.parents","urban","m",78
"oromiya","ilu.aba.bora","eritrean","urban","m",7
"oromiya","ilu.aba.bora","djiboutian","urban","m",0
"oromiya","ilu.aba.bora","somalian","urban","m",1
"oromiya","ilu.aba.bora","kenyan","urban","m",1
"oromiya","ilu.aba.bora","sudanese","urban","m",0
"oromiya","ilu.aba.bora","other.foreigners","urban","m",57
"oromiya","jimma","affar","urban","m",17
"oromiya","jimma","agew-awi","urban","m",24
"oromiya","jimma","agew.hamyra","urban","m",45
"oromiya","jimma","alaba","urban","m",35
"oromiya","jimma","amhara","urban","m",8774
"oromiya","jimma","anyiwak","urban","m",80
"oromiya","jimma","argoba","urban","m",118
"oromiya","jimma","ari","urban","m",8
"oromiya","jimma","arborie","urban","m",1
"oromiya","jimma","bacha","urban","m",2
"oromiya","jimma","basketo","urban","m",0
"oromiya","jimma","bench","urban","m",8
"oromiya","jimma","berta","urban","m",7
"oromiya","jimma","bodi","urban","m",1
"oromiya","jimma","brayle","urban","m",29
"oromiya","jimma","burji","urban","m",5
"oromiya","jimma","bena","urban","m",2
"oromiya","jimma","chara","urban","m",0
"oromiya","jimma","dasenech","urban","m",0
"oromiya","jimma","dawuro","urban","m",2625
"oromiya","jimma","debase-gewada","urban","m",90
"oromiya","jimma","derashe","urban","m",7
"oromiya","jimma","dime","urban","m",0
"oromiya","jimma","dizi","urban","m",4
"oromiya","jimma","donga","urban","m",2
"oromiya","jimma","fedashe","urban","m",9
"oromiya","jimma","gamo","urban","m",12
"oromiya","jimma","gebato","urban","m",4
"oromiya","jimma","gedeo","urban","m",4
"oromiya","jimma","gedicho","urban","m",11
"oromiya","jimma","gidole","urban","m",2
"oromiya","jimma","goffa","urban","m",10
"oromiya","jimma","gumuz","urban","m",12
"oromiya","jimma","guragie","urban","m",3968
"oromiya","jimma","guagu","urban","m",0
"oromiya","jimma","hadiya","urban","m",179
"oromiya","jimma","hareri","urban","m",19
"oromiya","jimma","hamer","urban","m",4
"oromiya","jimma","irob","urban","m",10
"oromiya","jimma","kefficho","urban","m",1524
"oromiya","jimma","kembata","urban","m",162
"oromiya","jimma","konta","urban","m",49
"oromiya","jimma","komo","urban","m",9
"oromiya","jimma","konso","urban","m",7
"oromiya","jimma","kore","urban","m",3
"oromiya","jimma","koyego","urban","m",1
"oromiya","jimma","kunama","urban","m",10
"oromiya","jimma","karo","urban","m",0
"oromiya","jimma","kusumie","urban","m",0
"oromiya","jimma","malie","urban","m",62
"oromiya","jimma","mao","urban","m",139
"oromiya","jimma","mareko","urban","m",23
"oromiya","jimma","mashola","urban","m",12
"oromiya","jimma","mere","urban","m",16
"oromiya","jimma","me-enite","urban","m",1
"oromiya","jimma","messengo","urban","m",21
"oromiya","jimma","mejenger","urban","m",81
"oromiya","jimma","mossiye","urban","m",0
"oromiya","jimma","mursi","urban","m",1
"oromiya","jimma","murle","urban","m",3
"oromiya","jimma","nao","urban","m",113
"oromiya","jimma","nuwer","urban","m",10
"oromiya","jimma","nyangatom","urban","m",101
"oromiya","jimma","oromo","urban","m",44419
"oromiya","jimma","oida","urban","m",29
"oromiya","jimma","qebena","urban","m",31
"oromiya","jimma","qechem","urban","m",5
"oromiya","jimma","qewama","urban","m",0
"oromiya","jimma","shekecho","urban","m",7
"oromiya","jimma","sheko","urban","m",2
"oromiya","jimma","shinasha","urban","m",0
"oromiya","jimma","sidama","urban","m",17
"oromiya","jimma","silte","urban","m",2723
"oromiya","jimma","somalie","urban","m",8
"oromiya","jimma","surma","urban","m",4
"oromiya","jimma","she","urban","m",0
"oromiya","jimma","tigrie","urban","m",601
"oromiya","jimma","timebaro","urban","m",8
"oromiya","jimma","tsemay","urban","m",3
"oromiya","jimma","upo","urban","m",1
"oromiya","jimma","welaita","urban","m",173
"oromiya","jimma","werji","urban","m",49
"oromiya","jimma","yem","urban","m",2742
"oromiya","jimma","zeyese","urban","m",2
"oromiya","jimma","zelmam","urban","m",0
"oromiya","jimma","other.ethiopian.national","urban","m",4
"oromiya","jimma","from.different.parents","urban","m",94
"oromiya","jimma","eritrean","urban","m",1
"oromiya","jimma","djiboutian","urban","m",0
"oromiya","jimma","somalian","urban","m",0
"oromiya","jimma","kenyan","urban","m",0
"oromiya","jimma","sudanese","urban","m",4
"oromiya","jimma","other.foreigners","urban","m",39
"oromiya","west.shewa","affar","urban","m",17
"oromiya","west.shewa","agew-awi","urban","m",12
"oromiya","west.shewa","agew.hamyra","urban","m",8
"oromiya","west.shewa","alaba","urban","m",28
"oromiya","west.shewa","amhara","urban","m",13899
"oromiya","west.shewa","anyiwak","urban","m",64
"oromiya","west.shewa","argoba","urban","m",51
"oromiya","west.shewa","ari","urban","m",9
"oromiya","west.shewa","arborie","urban","m",2
"oromiya","west.shewa","bacha","urban","m",1
"oromiya","west.shewa","basketo","urban","m",0
"oromiya","west.shewa","bench","urban","m",1
"oromiya","west.shewa","berta","urban","m",10
"oromiya","west.shewa","bodi","urban","m",1
"oromiya","west.shewa","brayle","urban","m",2
"oromiya","west.shewa","burji","urban","m",1
"oromiya","west.shewa","bena","urban","m",10
"oromiya","west.shewa","chara","urban","m",0
"oromiya","west.shewa","dasenech","urban","m",0
"oromiya","west.shewa","dawuro","urban","m",7
"oromiya","west.shewa","debase-gewada","urban","m",5
"oromiya","west.shewa","derashe","urban","m",10
"oromiya","west.shewa","dime","urban","m",0
"oromiya","west.shewa","dizi","urban","m",0
"oromiya","west.shewa","donga","urban","m",0
"oromiya","west.shewa","fedashe","urban","m",1
"oromiya","west.shewa","gamo","urban","m",34
"oromiya","west.shewa","gebato","urban","m",6
"oromiya","west.shewa","gedeo","urban","m",13
"oromiya","west.shewa","gedicho","urban","m",1
"oromiya","west.shewa","gidole","urban","m",1
"oromiya","west.shewa","goffa","urban","m",24
"oromiya","west.shewa","gumuz","urban","m",8
"oromiya","west.shewa","guragie","urban","m",4112
"oromiya","west.shewa","guagu","urban","m",0
"oromiya","west.shewa","hadiya","urban","m",50
"oromiya","west.shewa","hareri","urban","m",4
"oromiya","west.shewa","hamer","urban","m",3
"oromiya","west.shewa","irob","urban","m",2
"oromiya","west.shewa","kefficho","urban","m",35
"oromiya","west.shewa","kembata","urban","m",56
"oromiya","west.shewa","konta","urban","m",0
"oromiya","west.shewa","komo","urban","m",1
"oromiya","west.shewa","konso","urban","m",0
"oromiya","west.shewa","kore","urban","m",2
"oromiya","west.shewa","koyego","urban","m",2
"oromiya","west.shewa","kunama","urban","m",0
"oromiya","west.shewa","karo","urban","m",1
"oromiya","west.shewa","kusumie","urban","m",0
"oromiya","west.shewa","malie","urban","m",51
"oromiya","west.shewa","mao","urban","m",18
"oromiya","west.shewa","mareko","urban","m",16
"oromiya","west.shewa","mashola","urban","m",10
"oromiya","west.shewa","mere","urban","m",15
"oromiya","west.shewa","me-enite","urban","m",3
"oromiya","west.shewa","messengo","urban","m",34
"oromiya","west.shewa","mejenger","urban","m",1
"oromiya","west.shewa","mossiye","urban","m",10
"oromiya","west.shewa","mursi","urban","m",3
"oromiya","west.shewa","murle","urban","m",3
"oromiya","west.shewa","nao","urban","m",4
"oromiya","west.shewa","nuwer","urban","m",9
"oromiya","west.shewa","nyangatom","urban","m",27
"oromiya","west.shewa","oromo","urban","m",103409
"oromiya","west.shewa","oida","urban","m",19
"oromiya","west.shewa","qebena","urban","m",8
"oromiya","west.shewa","qechem","urban","m",1
"oromiya","west.shewa","qewama","urban","m",0
"oromiya","west.shewa","shekecho","urban","m",1
"oromiya","west.shewa","sheko","urban","m",0
"oromiya","west.shewa","shinasha","urban","m",5
"oromiya","west.shewa","sidama","urban","m",35
"oromiya","west.shewa","silte","urban","m",216
"oromiya","west.shewa","somalie","urban","m",34
"oromiya","west.shewa","surma","urban","m",3
"oromiya","west.shewa","she","urban","m",0
"oromiya","west.shewa","tigrie","urban","m",572
"oromiya","west.shewa","timebaro","urban","m",7
"oromiya","west.shewa","tsemay","urban","m",0
"oromiya","west.shewa","upo","urban","m",0
"oromiya","west.shewa","welaita","urban","m",99
"oromiya","west.shewa","werji","urban","m",5
"oromiya","west.shewa","yem","urban","m",12
"oromiya","west.shewa","zeyese","urban","m",5
"oromiya","west.shewa","zelmam","urban","m",0
"oromiya","west.shewa","other.ethiopian.national","urban","m",6
"oromiya","west.shewa","from.different.parents","urban","m",88
"oromiya","west.shewa","eritrean","urban","m",5
"oromiya","west.shewa","djiboutian","urban","m",0
"oromiya","west.shewa","somalian","urban","m",0
"oromiya","west.shewa","kenyan","urban","m",4
"oromiya","west.shewa","sudanese","urban","m",2
"oromiya","west.shewa","other.foreigners","urban","m",73
"oromiya","north.shewa","affar","urban","m",9
"oromiya","north.shewa","agew-awi","urban","m",12
"oromiya","north.shewa","agew.hamyra","urban","m",7
"oromiya","north.shewa","alaba","urban","m",9
"oromiya","north.shewa","amhara","urban","m",17593
"oromiya","north.shewa","anyiwak","urban","m",36
"oromiya","north.shewa","argoba","urban","m",58
"oromiya","north.shewa","ari","urban","m",7
"oromiya","north.shewa","arborie","urban","m",0
"oromiya","north.shewa","bacha","urban","m",1
"oromiya","north.shewa","basketo","urban","m",0
"oromiya","north.shewa","bench","urban","m",1
"oromiya","north.shewa","berta","urban","m",0
"oromiya","north.shewa","bodi","urban","m",0
"oromiya","north.shewa","brayle","urban","m",2
"oromiya","north.shewa","burji","urban","m",2
"oromiya","north.shewa","bena","urban","m",4
"oromiya","north.shewa","chara","urban","m",0
"oromiya","north.shewa","dasenech","urban","m",0
"oromiya","north.shewa","dawuro","urban","m",3
"oromiya","north.shewa","debase-gewada","urban","m",0
"oromiya","north.shewa","derashe","urban","m",0
"oromiya","north.shewa","dime","urban","m",0
"oromiya","north.shewa","dizi","urban","m",0
"oromiya","north.shewa","donga","urban","m",0
"oromiya","north.shewa","fedashe","urban","m",0
"oromiya","north.shewa","gamo","urban","m",25
"oromiya","north.shewa","gebato","urban","m",1
"oromiya","north.shewa","gedeo","urban","m",62
"oromiya","north.shewa","gedicho","urban","m",1
"oromiya","north.shewa","gidole","urban","m",14
"oromiya","north.shewa","goffa","urban","m",3
"oromiya","north.shewa","gumuz","urban","m",0
"oromiya","north.shewa","guragie","urban","m",800
"oromiya","north.shewa","guagu","urban","m",0
"oromiya","north.shewa","hadiya","urban","m",50
"oromiya","north.shewa","hareri","urban","m",0
"oromiya","north.shewa","hamer","urban","m",2
"oromiya","north.shewa","irob","urban","m",2
"oromiya","north.shewa","kefficho","urban","m",7
"oromiya","north.shewa","kembata","urban","m",32
"oromiya","north.shewa","konta","urban","m",1
"oromiya","north.shewa","komo","urban","m",1
"oromiya","north.shewa","konso","urban","m",2
"oromiya","north.shewa","kore","urban","m",3
"oromiya","north.shewa","koyego","urban","m",0
"oromiya","north.shewa","kunama","urban","m",1
"oromiya","north.shewa","karo","urban","m",0
"oromiya","north.shewa","kusumie","urban","m",0
"oromiya","north.shewa","malie","urban","m",25
"oromiya","north.shewa","mao","urban","m",21
"oromiya","north.shewa","mareko","urban","m",6
"oromiya","north.shewa","mashola","urban","m",6
"oromiya","north.shewa","mere","urban","m",6
"oromiya","north.shewa","me-enite","urban","m",11
"oromiya","north.shewa","messengo","urban","m",5
"oromiya","north.shewa","mejenger","urban","m",0
"oromiya","north.shewa","mossiye","urban","m",3
"oromiya","north.shewa","mursi","urban","m",0
"oromiya","north.shewa","murle","urban","m",2
"oromiya","north.shewa","nao","urban","m",2
"oromiya","north.shewa","nuwer","urban","m",21
"oromiya","north.shewa","nyangatom","urban","m",22
"oromiya","north.shewa","oromo","urban","m",51910
"oromiya","north.shewa","oida","urban","m",16
"oromiya","north.shewa","qebena","urban","m",3
"oromiya","north.shewa","qechem","urban","m",1
"oromiya","north.shewa","qewama","urban","m",0
"oromiya","north.shewa","shekecho","urban","m",0
"oromiya","north.shewa","sheko","urban","m",0
"oromiya","north.shewa","shinasha","urban","m",4
"oromiya","north.shewa","sidama","urban","m",9
"oromiya","north.shewa","silte","urban","m",289
"oromiya","north.shewa","somalie","urban","m",9
"oromiya","north.shewa","surma","urban","m",0
"oromiya","north.shewa","she","urban","m",0
"oromiya","north.shewa","tigrie","urban","m",255
"oromiya","north.shewa","timebaro","urban","m",1
"oromiya","north.shewa","tsemay","urban","m",0
"oromiya","north.shewa","upo","urban","m",0
"oromiya","north.shewa","welaita","urban","m",50
"oromiya","north.shewa","werji","urban","m",229
"oromiya","north.shewa","yem","urban","m",3
"oromiya","north.shewa","zeyese","urban","m",1
"oromiya","north.shewa","zelmam","urban","m",0
"oromiya","north.shewa","other.ethiopian.national","urban","m",29
"oromiya","north.shewa","from.different.parents","urban","m",50
"oromiya","north.shewa","eritrean","urban","m",1
"oromiya","north.shewa","djiboutian","urban","m",0
"oromiya","north.shewa","somalian","urban","m",0
"oromiya","north.shewa","kenyan","urban","m",5
"oromiya","north.shewa","sudanese","urban","m",0
"oromiya","north.shewa","other.foreigners","urban","m",29
"oromiya","east.shewa","affar","urban","m",90
"oromiya","east.shewa","agew-awi","urban","m",31
"oromiya","east.shewa","agew.hamyra","urban","m",263
"oromiya","east.shewa","alaba","urban","m",77
"oromiya","east.shewa","amhara","urban","m",47764
"oromiya","east.shewa","anyiwak","urban","m",124
"oromiya","east.shewa","argoba","urban","m",840
"oromiya","east.shewa","ari","urban","m",27
"oromiya","east.shewa","arborie","urban","m",6
"oromiya","east.shewa","bacha","urban","m",0
"oromiya","east.shewa","basketo","urban","m",3
"oromiya","east.shewa","bench","urban","m",19
"oromiya","east.shewa","berta","urban","m",14
"oromiya","east.shewa","bodi","urban","m",5
"oromiya","east.shewa","brayle","urban","m",4
"oromiya","east.shewa","burji","urban","m",5
"oromiya","east.shewa","bena","urban","m",5
"oromiya","east.shewa","chara","urban","m",1
"oromiya","east.shewa","dasenech","urban","m",2
"oromiya","east.shewa","dawuro","urban","m",29
"oromiya","east.shewa","debase-gewada","urban","m",2
"oromiya","east.shewa","derashe","urban","m",6
"oromiya","east.shewa","dime","urban","m",1
"oromiya","east.shewa","dizi","urban","m",4
"oromiya","east.shewa","donga","urban","m",17
"oromiya","east.shewa","fedashe","urban","m",3
"oromiya","east.shewa","gamo","urban","m",180
"oromiya","east.shewa","gebato","urban","m",9
"oromiya","east.shewa","gedeo","urban","m",18
"oromiya","east.shewa","gedicho","urban","m",56
"oromiya","east.shewa","gidole","urban","m",20
"oromiya","east.shewa","goffa","urban","m",51
"oromiya","east.shewa","gumuz","urban","m",46
